Time,Bicep,Wrist
00:22.7,0.430052072,0.148291707
00:22.7,0.678783417,-0.033532742
00:22.7,0.835995257,-0.136477053
00:22.8,0.919079959,0.002791564
00:22.8,1.001392484,0.031445082
00:22.8,1.05419755,-0.059764143
00:22.8,1.020609021,-0.134933561
00:22.8,0.87299186,-0.102477901
00:22.8,0.619047761,-0.041556209
00:22.8,0.324750423,-0.048478398
00:22.8,0.100005247,-0.073039763
00:22.8,-0.071975097,-0.055806164
00:22.8,-0.226215526,0.004329275
00:22.8,-0.325354785,0.063212998
00:22.8,-0.23364377,0.057414167
00:22.8,-0.038134564,0.105991229
00:22.8,-0.018281663,0.231358975
00:22.8,-0.213066205,0.143448979
00:22.8,-0.597663343,-0.006381951
00:22.8,-1.009325027,-0.033343844
00:22.8,-1.286352038,-0.063189015
00:22.8,-1.390819788,-0.07362967
00:22.8,-1.334553242,-0.021280149
00:22.8,-1.147399664,0.047048669
00:22.8,-0.927539468,0.006542825
00:22.8,-0.677118599,-0.092561528
00:22.8,-0.411636829,-0.19513616
00:22.8,-0.153825954,-0.127105445
00:22.8,0.106797792,0.05434674
00:22.8,0.623319685,0.167711422
00:22.8,1.131282806,0.137906343
00:22.8,1.346111417,0.088555858
00:22.8,1.433485627,-0.045653883
00:22.8,1.440753341,-0.103033736
00:22.8,1.389002919,-0.183117613
00:22.8,1.264338374,-0.093069986
00:22.8,0.989087522,0.076395012
00:22.8,0.625650764,0.104098067
00:22.8,0.335772574,0.090703964
00:22.8,0.250803381,0.079053499
00:22.8,0.23682262,0.104159608
00:22.8,0.008970225,0.085341632
00:22.8,-0.396956444,-0.071777225
00:22.8,-0.736474395,-0.182410613
00:22.8,-0.950565219,-0.082624711
00:22.8,-1.109026551,0.035023801
00:22.8,-1.198162198,0.1303211
00:22.8,-1.186613798,0.130172417
00:22.8,-1.022916317,0.020668007
00:22.8,-0.828857958,-0.070387729
00:22.8,-0.575847268,-0.087726206
00:22.8,-0.303516746,-0.084330194
00:22.8,-0.121442765,-0.085409097
00:22.8,0.052366424,-0.061146863
00:22.8,0.270898998,-0.03161151
00:22.8,0.452156067,-0.059051994
00:22.8,0.591329157,-0.104458928
00:22.8,0.664499283,-0.132790104
00:22.8,0.625566244,-0.1013197
00:22.8,0.500940144,0.05512698
00:22.8,0.342288822,0.220094547
00:22.8,0.328945488,0.238915533
00:22.8,0.333765358,0.181695357
00:22.8,0.187691227,0.013601402
00:22.8,0.035105273,-0.180741236
00:22.8,-0.006518913,-0.06746015
00:22.8,0.026846975,0.063553229
00:22.8,0.061406441,0.054347616
00:22.8,0.172211885,-0.026960816
00:22.8,0.338589907,0.074363343
00:22.8,0.290130854,0.160901964
00:22.8,0.042137682,0.152410567
00:22.8,-0.339397669,0.106669158
00:22.8,-0.658482432,0.013565626
00:22.8,-0.778385997,-0.060617521
00:22.8,-0.720455825,-0.071614519
00:22.8,-0.620870709,-0.14088048
00:22.8,-0.459828138,-0.175401002
00:22.8,-0.22336477,-0.161100492
00:22.8,0.060706012,-0.129518405
00:22.8,0.224399447,-0.07936772
00:22.8,0.254022032,-0.016548039
00:22.8,0.313463241,-0.044938132
00:22.8,0.449875981,-0.009300215
00:22.8,0.495224208,0.026986886
00:22.8,0.452304065,0.073860288
00:22.8,0.384424478,0.082119405
00:22.8,0.24352248,0.038385738
00:22.8,0.084317103,0.024586884
00:22.8,-0.07855729,0.012224482
00:22.8,-0.256031632,0.050982825
00:22.8,-0.366004586,0.08115232
00:22.8,-0.425176144,0.115756229
00:22.8,-0.415782243,0.130495712
00:22.8,-0.337252557,0.085157409
00:22.8,-0.173701957,0.0146812
00:22.8,0.012491141,-0.011767305
00:22.8,0.17436187,0.017647715
00:22.8,0.256328136,0.01536881
00:22.8,0.310736239,-0.046872742
00:22.8,0.308395892,-0.11309351
00:22.8,0.267552555,-0.165683344
00:22.8,0.261149555,-0.167438552
00:22.9,0.31259501,-0.140216365
00:22.9,0.362998843,-0.109089456
00:22.9,0.250303388,-0.013995077
00:22.9,0.065636933,-0.008467743
00:22.9,-0.032772165,-0.048681226
00:22.9,-0.084360056,-0.05406487
00:22.9,-0.174747482,0.01265517
00:22.9,-0.338013262,0.099890277
00:22.9,-0.478749573,0.132863581
00:22.9,-0.569728673,0.101490334
00:22.9,-0.632788062,0.081644781
00:22.9,-0.624181867,0.091971733
00:22.9,-0.540947556,0.123062566
00:22.9,-0.39738217,0.126566067
00:22.9,-0.267145067,0.043947756
00:22.9,-0.146241322,-0.008782864
00:22.9,-0.019390056,0.005930013
00:22.9,0.138489082,0.082466975
00:22.9,0.413796961,0.085647397
00:22.9,0.81360507,0.010874082
00:22.9,1.056965947,-0.159134552
00:22.9,0.968684673,-0.258695692
00:22.9,0.695012867,-0.195859164
00:22.9,0.442904234,-0.077084109
00:22.9,0.245686308,-0.000612674
00:22.9,0.130045101,-0.014698251
00:22.9,0.043772947,-0.104782909
00:22.9,-0.220926464,-0.084061988
00:22.9,-0.5568313,0.01287604
00:22.9,-0.726333439,0.165822566
00:22.9,-0.784054875,0.221203864
00:22.9,-0.731526852,0.1734851
00:22.9,-0.583904147,0.104902938
00:22.9,-0.404914916,-0.007712755
00:22.9,-0.162136748,-0.092663892
00:22.9,0.101953454,-0.080631219
00:22.9,0.373928696,-0.045297768
00:22.9,0.632093608,-0.03412924
00:22.9,0.748720288,-0.006999181
00:22.9,0.674060464,0.036475863
00:22.9,0.569408834,-0.017292233
00:22.9,0.44278878,-0.107580088
00:22.9,0.293289632,-0.094440088
00:22.9,0.048003793,-0.058188997
00:22.9,-0.214194,0.016740637
00:22.9,-0.404305905,0.09966889
00:22.9,-0.511810124,0.120811038
00:22.9,-0.575983226,0.154441327
00:22.9,-0.547255754,0.136906907
00:22.9,-0.497340113,0.069752552
00:22.9,-0.570409,-0.040874921
00:22.9,-0.587192357,-0.060710434
00:22.9,-0.420090318,-0.02284657
00:22.9,-0.089753345,-0.05144418
00:22.9,0.238421872,-0.095261045
00:22.9,0.508390129,-0.107589282
00:22.9,0.58431524,-0.156339288
00:22.9,0.671702206,-0.189532563
00:22.9,0.848500252,-0.149378091
00:22.9,0.958983183,-0.065604888
00:22.9,0.674638391,0.06557586
00:22.9,0.195136279,0.088501327
00:22.9,-0.195713833,0.029157143
00:22.9,-0.372034699,0.041116443
00:22.9,-0.43438524,0.095357805
00:22.9,-0.484363496,0.147257075
00:22.9,-0.548207939,0.209205925
00:22.9,-0.554390788,0.242164075
00:22.9,-0.544216931,0.04537053
00:22.9,-0.458996803,-0.051618215
00:22.9,-0.252322555,-0.025080124
00:22.9,-0.105782129,0.020860944
00:22.9,0.079004578,-0.060179342
00:22.9,0.208712459,-0.161869437
00:22.9,0.32328558,-0.171280101
00:22.9,0.428784251,-0.040794164
00:22.9,0.550292611,0.110456362
00:22.9,0.587821245,0.196902081
00:22.9,0.522494435,0.143935323
00:22.9,0.450613946,0.044129252
00:22.9,0.342608213,-0.040597223
00:22.9,0.229386687,-0.126309097
00:22.9,0.17174387,-0.167851672
00:22.9,0.135354191,-0.194538295
00:22.9,0.061932646,-0.17139931
00:22.9,-0.093346894,-0.090583697
00:22.9,-0.285896093,-0.020437753
00:22.9,-0.46007219,0.010795477
00:22.9,-0.634501398,0.024691606
00:22.9,-0.768486023,0.031291947
00:22.9,-0.829352438,0.010434206
00:22.9,-0.788636267,0.006159819
00:22.9,-0.686910033,0.057344116
00:22.9,-0.559459031,0.056887817
00:22.9,-0.431187153,0.087018274
00:22.9,-0.287286252,0.199215934
00:22.9,-0.072479501,0.120889246
00:22.9,0.14410603,0.056651402
00:22.9,0.348488897,0.113054171
00:22.9,0.490015447,-0.027509393
00:23.0,0.643884063,-0.096971497
00:23.0,0.785230756,0.031696677
00:23.0,0.848214865,0.032240544
00:23.0,0.847137332,-0.041736916
00:23.0,0.858190298,-0.073884606
00:23.0,0.894517243,-0.135003373
00:23.0,0.844290495,-0.166463122
00:23.0,0.691444457,-0.103240415
00:23.0,0.320318371,-0.044424023
00:23.0,-0.128073305,0.007295669
00:23.0,-0.4610053,0.094948322
00:23.0,-0.691549718,0.097319499
00:23.0,-0.84209609,0.064108491
00:23.0,-0.850184262,0.069423802
00:23.0,-0.635747552,0.029758388
00:23.0,-0.569727123,-0.034327339
00:23.0,-0.718126297,-0.053601589
00:23.0,-0.876002192,-0.078902185
00:23.0,-0.923434079,-0.086676538
00:23.0,-0.804443717,-0.05497589
00:23.0,-0.482493609,-0.036856253
00:23.0,-0.073215552,-0.027929075
00:23.0,0.22361362,0.019926496
00:23.0,0.368010759,0.073871545
00:23.0,0.521278143,0.139377043
00:23.0,0.666849911,0.141770035
00:23.0,0.7435866,0.103496194
00:23.0,0.696204007,0.002024114
00:23.0,0.573437452,-0.097947799
00:23.0,0.461927265,-0.102022842
00:23.0,0.338527918,-0.077191234
00:23.0,0.28976962,-0.08057794
00:23.0,0.272757053,-0.059476539
00:23.0,0.249480784,0.006961082
00:23.0,0.157101572,0.108689338
00:23.0,0.053846598,0.163489088
00:23.0,-0.067209385,0.133414537
00:23.0,-0.202623576,0.123817407
00:23.0,-0.177182719,0.036239654
00:23.0,-0.086152896,-0.069634095
00:23.0,0.018802376,-0.096189015
00:23.0,0.032003656,-0.044099748
00:23.0,-0.053928073,0.051777516
00:23.0,-0.220113203,0.044270523
00:23.0,-0.39635849,0.05396945
00:23.0,-0.339537472,0.005246656
00:23.0,-0.114586703,-0.079661839
00:23.0,-0.029249445,-0.164911062
00:23.0,-0.063332997,-0.182620212
00:23.0,-0.081611402,-0.146125764
0:00:23,-0.127803534,-0.108951978
00:23.0,-0.167276308,-0.023726417
00:23.0,-0.16539745,0.128661066
00:23.0,-0.162683263,0.311585724
00:23.0,-0.143577859,0.367658764
00:23.0,-0.09120097,0.054502148
00:23.0,-0.052437764,-0.242784008
00:23.0,-0.037261989,-0.268563062
00:23.0,-0.045350842,-0.145160988
00:23.0,-0.07876005,0.020149438
00:23.0,-0.08233396,0.102358527
00:23.0,-0.029395116,0.049265247
00:23.0,0.072784796,-0.064443849
00:23.0,0.27212891,-0.020830743
00:23.0,0.4344154,0.057196792
00:23.0,0.558961153,0.001061925
00:23.0,0.583959937,-0.082781151
00:23.0,0.425976664,-0.103362948
00:23.0,0.163720131,-0.041701138
00:23.0,-0.030511294,-0.037342258
00:23.0,-0.175775528,-0.000506908
00:23.0,-0.268145084,0.012954118
00:23.0,-0.308477253,0.046843261
00:23.0,-0.310042173,0.049598496
00:23.0,-0.306415737,0.037134245
00:23.0,-0.287002385,0.03852715
00:23.0,-0.188576147,0.079182647
00:23.0,-0.065584578,0.067686349
00:23.0,0.062920474,0.015539424
00:23.0,0.187580258,0.01450992
00:23.0,0.238645971,0.02665676
00:23.0,0.264137417,0.054287579
00:23.0,0.254818112,0.029960824
00:23.0,0.252720505,0.006824623
00:23.0,0.157450482,0.026453197
00:23.0,0.006484364,0.025198065
00:23.0,-0.161475256,0.019700399
00:23.0,-0.265324414,-0.010748847
00:23.0,-0.31777826,-0.031463142
00:23.0,-0.361480147,-0.02630559
00:23.0,-0.31501922,-0.019062281
00:23.0,-0.221940979,0.011253495
00:23.0,-0.172071159,0.021351047
00:23.0,-0.149809271,-0.026965261
00:23.0,-0.058360931,-0.075166546
00:23.0,0.024444243,-0.136018395
00:23.0,0.122309469,-0.175035566
00:23.0,0.29170233,-0.176902771
00:23.0,0.446501046,-0.12643154
00:23.0,0.385452896,0.038599126
00:23.0,0.210949466,0.142640457
00:23.1,0.091510735,0.252363682
00:23.1,0.046084847,0.312420875
00:23.1,-0.071822487,0.270002365
00:23.1,-0.155840218,0.075428799
00:23.1,-0.151750818,-0.205203101
00:23.1,-0.087842934,-0.359130621
00:23.1,0.052800156,-0.234099612
00:23.1,0.213704988,-0.076305307
00:23.1,0.409969747,-0.023032175
00:23.1,0.506144285,-0.042154208
00:23.1,0.328336179,-2.64E-05
00:23.1,0.176733941,0.062712207
00:23.1,0.068618163,0.069369949
00:23.1,-0.095318094,0.058436256
00:23.1,-0.212060854,0.077411748
00:23.1,-0.319571018,0.076309286
00:23.1,-0.395441085,0.07998611
00:23.1,-0.37825799,0.053885192
00:23.1,-0.386190087,0.140794009
00:23.1,-0.479720235,0.206446126
00:23.1,-0.574709773,0.129472494
00:23.1,-0.523978472,0.023685571
00:23.1,-0.322292447,-0.050947949
00:23.1,-0.07156381,-0.108762592
00:23.1,0.064595073,-0.127860487
00:23.1,0.160104901,-0.156067327
00:23.1,0.298098564,-0.136305958
00:23.1,0.438539475,-0.078351662
00:23.1,0.536646962,-0.050356701
00:23.1,0.57152617,-0.051334333
00:23.1,0.59762162,-0.024388976
00:23.1,0.500480831,0.004288534
00:23.1,0.239816338,0.045008499
00:23.1,0.000927679,0.008537027
00:23.1,-0.097462803,0.00420396
00:23.1,-0.105787419,0.006531092
00:23.1,-0.071578257,-0.058788903
00:23.1,-0.050360244,-0.096080631
00:23.1,-0.030388795,-0.066734977
00:23.1,-0.022491906,0.024228703
00:23.1,-0.032285012,0.073185064
00:23.1,-0.141943753,0.055672374
00:23.1,-0.315203518,0.029902279
00:23.1,-0.392074347,0.001152367
00:23.1,-0.407264054,-0.013310279
00:23.1,-0.413674831,0.06752032
00:23.1,-0.417065114,0.127037048
00:23.1,-0.389462411,0.03693128
00:23.1,-0.379104227,-0.074454471
00:23.1,-0.351067275,-0.089601673
00:23.1,-0.245371342,0.005780344
00:23.1,-0.01105714,0.133350909
00:23.1,0.252312541,0.164643914
00:23.1,0.540338278,0.069464676
00:23.1,0.714255452,0.038501877
00:23.1,0.701025844,0.062105801
00:23.1,0.673369408,0.200703353
00:23.1,0.697463632,0.192838952
00:23.1,0.776807189,-0.054526728
00:23.1,0.79505527,-0.224933475
00:23.1,0.721350729,-0.259270996
00:23.1,0.536314905,-0.222276032
00:23.1,0.15043202,-0.106417187
00:23.1,-0.267100275,-0.089857705
00:23.1,-0.613497138,-0.125118226
00:23.1,-0.822815478,-0.115431041
00:23.1,-0.903727055,-0.010194008
00:23.1,-0.902307689,0.014926312
00:23.1,-0.821832061,0.091962494
00:23.1,-0.801200867,0.13934356
00:23.1,-0.794170439,0.006326525
00:23.1,-0.748239577,0.003128039
00:23.1,-0.683836997,0.088556468
00:23.1,-0.543683648,0.080853969
00:23.1,-0.314210892,0.01595466
00:23.1,-0.011116111,-0.002292631
00:23.1,0.251708478,-0.026174013
00:23.1,0.46728906,-0.068894953
00:23.1,0.779888272,-0.037864063
00:23.1,1.255232096,-0.017601373
00:23.1,1.522656679,-0.005340982
00:23.1,1.355998039,0.032463148
00:23.1,0.911414862,-0.002742866
00:23.1,0.461293638,-0.021109283
00:23.1,0.057011236,-0.004789631
00:23.1,-0.237727776,0.116416782
00:23.1,-0.461300313,0.213415876
00:23.1,-0.617790163,0.225974068
00:23.1,-0.583378613,0.14232561
00:23.1,-0.455794841,0.005012526
00:23.1,-0.339939743,-0.207118019
00:23.1,-0.241835997,-0.260439634
00:23.1,-0.151182756,-0.074680433
00:23.1,-0.044153553,0.071569547
00:23.1,0.099958122,0.076857783
00:23.1,0.217015207,0.003413848
00:23.1,0.259609491,-0.026821679
00:23.1,0.311920404,-0.005423797
00:23.1,0.26254046,-0.017059449
00:23.1,0.124403387,0.010401107
00:23.2,-0.013519133,-0.008032463
00:23.2,-0.153270394,0.032091241
00:23.2,-0.22245726,0.027832402
00:23.2,-0.208876595,-0.119921863
00:23.2,-0.224181056,-0.161821216
00:23.2,-0.284368217,-0.160013676
00:23.2,-0.313680232,-0.084657624
00:23.2,-0.263451457,0.012449744
00:23.2,-0.142722055,0.007073977
00:23.2,-0.049634669,-0.042268064
00:23.2,-0.024907736,-0.019257888
00:23.2,0.028634366,0.006279284
00:23.2,0.122333527,0.089517258
00:23.2,0.195626721,0.12819472
00:23.2,0.39106068,0.085573427
00:23.2,0.558357894,0.036335506
00:23.2,0.507210553,-0.057689879
00:23.2,0.29302305,-0.102786966
00:23.2,0.033638597,-0.018585347
00:23.2,-0.19168891,0.065995723
00:23.2,-0.392649591,0.097890504
00:23.2,-0.50282681,0.138301507
00:23.2,-0.563841403,0.066696517
00:23.2,-0.62201786,0.034909241
00:23.2,-0.655344605,0.083288372
00:23.2,-0.624686539,0.116859436
00:23.2,-0.453487217,0.118647277
00:23.2,-0.153956518,0.036263634
00:23.2,0.193232596,-0.095647708
00:23.2,0.54336375,-0.137970656
00:23.2,0.854908705,-0.102480039
00:23.2,1.016155005,-0.106471807
00:23.2,1.040726185,-0.08823026
00:23.2,0.947743654,0.014627188
00:23.2,0.701459348,0.03013365
00:23.2,0.403440535,-0.0273857
00:23.2,0.132653147,-0.048034158
00:23.2,-0.079664454,-0.048161812
00:23.2,-0.28390947,0.009654605
00:23.2,-0.517613769,0.048468053
00:23.2,-0.72602725,0.044799987
00:23.2,-0.825399458,-0.061084252
00:23.2,-0.83032459,-0.183370814
00:23.2,-0.788519561,-0.190452844
00:23.2,-0.594420135,-0.12819317
00:23.2,-0.234781623,-0.067197725
00:23.2,0.046895731,0.141078785
00:23.2,0.275128156,0.33445701
00:23.2,0.515623093,0.255951524
00:23.2,0.696509361,0.211757421
00:23.2,0.610771239,0.135742605
00:23.2,0.513904214,-0.013272003
00:23.2,0.599382222,-0.050817862
00:23.2,0.569494843,-0.088263512
00:23.2,0.33303389,-0.067856327
00:23.2,-0.010486856,-0.147458673
00:23.2,-0.301431119,-0.078062579
00:23.2,-0.501110733,-0.003378121
00:23.2,-0.742982209,0.023199927
00:23.2,-0.863971055,-0.013598922
00:23.2,-0.822037518,-0.023084393
00:23.2,-0.681730568,-0.06841854
00:23.2,-0.608571947,-0.13514547
00:23.2,-0.469952285,-0.095301017
00:23.2,-0.160739705,0.016513439
00:23.2,0.189911008,0.055076625
00:23.2,0.503724992,-0.026538678
00:23.2,0.655662775,-0.07979431
00:23.2,0.679545939,0.015533205
00:23.2,0.736089945,0.126138344
00:23.2,0.758096695,0.127493814
00:23.2,0.559029698,-0.006616194
00:23.2,0.270207465,-0.054873399
00:23.2,0.117345832,-0.027721252
00:23.2,0.040214796,0.061436541
00:23.2,0.009665556,0.07698109
00:23.2,-0.02715754,0.049689014
00:23.2,-0.101468243,0.047170814
00:23.2,-0.16534242,0.045892246
00:23.2,-0.310184002,0.022403082
00:23.2,-0.493012339,0.067473523
00:23.2,-0.484650224,0.059880525
00:23.2,-0.327234715,0.006342422
00:23.2,-0.119561836,-0.026149964
00:23.2,0.071040936,-0.069662802
00:23.2,0.153294623,-0.137695849
00:23.2,0.142496556,-0.163765565
00:23.2,0.105440572,-0.137343124
00:23.2,0.049843188,-0.038986579
00:23.2,-0.003860232,0.086374253
00:23.2,-0.038199436,0.140150115
00:23.2,-0.048224099,0.152637631
00:23.2,-0.059724364,0.132281363
00:23.2,-0.105992027,0.064931907
00:23.2,-0.123083957,0.040819276
00:23.2,-0.083156288,0.017562503
00:23.2,-0.001535493,-0.052864566
00:23.2,0.107669286,-0.069444999
00:23.2,0.249769211,-0.082317129
00:23.2,0.253114074,-0.131117135
00:23.3,0.154612079,-0.110904425
00:23.3,0.098738194,-0.151678741
00:23.3,0.103458904,-0.183638632
00:23.3,0.116066419,-0.070468217
00:23.3,0.094460011,-0.011490718
00:23.3,-0.019606818,0.014278857
00:23.3,-0.158100173,0.071443625
00:23.3,-0.244082719,0.124314114
00:23.3,-0.260734439,0.150681883
00:23.3,-0.292900264,0.138857469
00:23.3,-0.345586658,0.143237278
00:23.3,-0.365353465,0.137268573
00:23.3,-0.290586948,0.096657775
00:23.3,-0.097216636,0.014548635
00:23.3,0.17628634,-0.108517133
00:23.3,0.32573089,-0.09698347
00:23.3,0.333610952,0.04594662
00:23.3,0.237165183,0.090145566
00:23.3,0.163298115,0.08207985
00:23.3,0.237444535,0.041376147
00:23.3,0.374291122,0.001284164
00:23.3,0.308381826,-0.075561814
00:23.3,0.070587441,-0.162936375
00:23.3,-0.118670017,-0.184487268
00:23.3,-0.260722578,-0.268892676
00:23.3,-0.371917129,-0.295521557
00:23.3,-0.369293094,-0.141575739
00:23.3,-0.283525735,0.017532893
00:23.3,-0.181792989,0.085609227
00:23.3,-0.138947219,0.051302668
00:23.3,-0.093026526,-0.006814378
00:23.3,0.001972625,0.02469215
00:23.3,0.155140489,0.144083381
00:23.3,0.328969419,0.2290328
00:23.3,0.442516416,0.224487692
00:23.3,0.494540334,0.135928348
00:23.3,0.381292105,0.006468797
00:23.3,0.162503764,-0.051801391
00:23.3,-0.041793879,-0.00727968
00:23.3,-0.210602567,0.087028049
00:23.3,-0.28717795,0.10361702
00:23.3,-0.266168296,0.051716946
00:23.3,-0.251352191,-0.029506151
00:23.3,-0.278651744,-0.094578631
00:23.3,-0.289617509,-0.107304588
00:23.3,-0.271942675,-0.076797597
00:23.3,-0.21614483,0.009573867
00:23.3,-0.142679259,0.014835924
00:23.3,0.018545344,0.014508579
00:23.3,0.291491807,-0.025292037
00:23.3,0.601060748,-0.067555107
00:23.3,0.754980087,-0.08438585
00:23.3,0.687221825,-0.109897316
00:23.3,0.560685277,-0.069816954
00:23.3,0.396164954,-0.023438971
00:23.3,0.180148497,0.072383411
00:23.3,0.018856158,0.05945522
00:23.3,-0.092748441,-0.081962146
00:23.3,-0.156167999,-0.122576691
00:23.3,-0.296356022,0.029038748
00:23.3,-0.442080677,0.127960786
00:23.3,-0.533640504,0.202318251
00:23.3,-0.582409322,0.225606009
00:23.3,-0.499569714,0.257197559
00:23.3,-0.439888716,0.135217905
00:23.3,-0.482708693,-0.072061986
00:23.3,-0.496424675,-0.191930294
00:23.3,-0.45178625,-0.317243963
00:23.3,-0.363072187,-0.28768155
00:23.3,-0.248164833,-0.068410076
00:23.3,-0.126005858,0.024781732
00:23.3,0.056822691,0.050526433
00:23.3,0.226778552,0.063653894
00:23.3,0.333234042,-0.008774042
00:23.3,0.438652933,-0.090967126
00:23.3,0.575005591,-0.058634054
00:23.3,0.734385192,-0.029745024
00:23.3,0.88925916,0.013061732
00:23.3,1.01140666,0.007050952
00:23.3,0.922979474,0.02563733
00:23.3,0.637169778,0.142488793
00:23.3,0.294386983,0.159710556
00:23.3,-0.010482954,0.148275122
00:23.3,-0.303918183,0.08699584
00:23.3,-0.554332495,-0.022989266
00:23.3,-0.612850249,-0.085801937
00:23.3,-0.440054744,-0.086450823
00:23.3,-0.463446468,-0.079341389
00:23.3,-0.621786892,-0.125218108
00:23.3,-0.675253868,-0.085843474
00:23.3,-0.704477847,0.088353679
00:23.3,-0.701642513,0.212132022
00:23.3,-0.579213977,0.157200068
00:23.3,-0.268550456,0.098638132
